Date,Name,Amount,Analysis_Status,Exclusion_Reason,Category,Source,Type,Status,Date_parsed,Month,MonthName,MonthNum
11/12/2025,WWW.PAYWITHFOUR.COM,-30.5,Included (True Spend),,Financial Services,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-12,2025-11,November,11
11/12/2025,PayPal,-25.64,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,UBR* PENDING.UBER.COM,-25.64,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,DB SMOKE SHOP,-20.8,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,PayPal,-16.17,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,TST*XIAN FAMOUS FOODS,-16.17,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,PayPal,-2.5,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,SQ *DIVINE SNACKS,-2.5,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-12,2025-11,November,11
11/12/2025,MTA*NYCT PAYGO RECOVER,2.9,Excluded,Money In / Refund,Excluded,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-12,2025-11,November,11
11/12/2025,PayPal,30.5,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-12,2025-11,November,11
11/12/2025,PayPal,-20.8,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-12,2025-11,November,11
11/11/2025,T & T Organic Market I,-32.76,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-11-11,2025-11,November,11
11/11/2025,UBR* PENDING.UBER.COM,-17.99,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,WONDER,-21.67,Included (True Spend),,Dining/Restaurants,Business/Main,General Authorization,Completed,2025-11-11,2025-11,November,11
11/11/2025,WONDER,-21.67,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,Nike US Stores,-164.7,Included (True Spend),,Retail/Shopping,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,NOSTRAND SMELL SO SWEE,-23.91,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,TARGET.COM,-147.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-11,2025-11,November,11
11/11/2025,T & T Organic Market I,-32.76,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,-48.61,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-11,2025-11,November,11
11/11/2025,TARGET.COM,-98.99,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,-147.6,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-11,2025-11,November,11
11/11/2025,Nike US Stores,-164.7,Included (True Spend),,Retail/Shopping,Business/Main,General Authorization,Completed,2025-11-11,2025-11,November,11
11/11/2025,TARGET.COM,-15.0,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,UBR* PENDING.UBER.COM,-17.99,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-11-11,2025-11,November,11
11/11/2025,NOSTRAND SMELL SO SWEE,-23.91,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-11-11,2025-11,November,11
11/11/2025,AMAZON.COM*BT4QY6QW2,-10.87,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,21.67,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,WWW.PAYWITHFOUR.COM,-7.0,Included (True Spend),,Financial Services,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,147.6,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,48.61,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,32.76,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,23.91,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,164.7,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,17.99,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/11/2025,WWW.PAYWITHFOUR.COM,-7.0,Included (True Spend),,Financial Services,Business/Main,General Authorization,Completed,2025-11-11,2025-11,November,11
11/11/2025,MTA*NYCT PAYGO RECOVER,2.9,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General PayPal Debit Card Transaction,Pending,2025-11-11,2025-11,November,11
11/11/2025,PayPal Inc.,0.0,Included (True Spend),,Financial Services,Business/Main,Other,Completed,2025-11-11,2025-11,November,11
11/11/2025,PayPal,7.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-11,2025-11,November,11
11/10/2025,HP *ALL- IN PLAN,-23.48,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-23.48,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-21.67,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,WONDER,-21.67,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,,-20.95,Excluded,Non-Finalized (Status: Denied),Excluded,Business/Main,Account Hold for Open Authorization,Denied,2025-11-10,2025-11,November,11
11/10/2025,WONDER,-20.58,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-20.58,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,WONDER,-20.58,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-17.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,UBR* PENDING.UBER.COM,-17.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-23.91,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,HP *ALL- IN PLAN,-23.48,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-100.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,NOSTRAND SMELL SO SWEE,-23.91,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,T & T Organic Market I,-32.76,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-32.76,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,REB NYC,-60.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,TARGET T-1849,-73.88,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,REB NYC,-100.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,HP *ALL- IN PLAN,-13.68,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,CASH APP*AIZIHAER TUER,-100.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-164.7,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,Nike US Stores,-164.7,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,REB NYC,-180.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,REB NYC,-200.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,HP *ALL- IN PLAN,-13.68,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,CASH APP*AIZIHAER TUER,-100.0,Excluded,Transfer / Noise,Excluded,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-13.68,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,20.58,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-7.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,,200.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-11-10,2025-11,November,11
11/10/2025,Aizihaer Tuerxuntuoheti,194.02,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,,190.0,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-11-10,2025-11,November,11
11/10/2025,Aizihaer Tuerxuntuoheti,174.62,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,,100.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,100.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-10,2025-11,November,11
11/10/2025,Aizihaer Tuerxuntuoheti,97.01,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,,60.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-11-10,2025-11,November,11
11/10/2025,Aizihaer Tuerxuntuoheti,58.21,Excluded,Money In / Refund,Excluded,Business/Main,Mobile Payment,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,23.48,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-10,2025-11,November,11
11/10/2025,,180.0,Excluded,Money In / Refund,Excluded,Personal,General Card Deposit,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,13.68,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-10,2025-11,November,11
11/10/2025,CASH APP*CASH APP CARD,-5.44,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,5.72,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-10,2025-11,November,11
11/10/2025,WWW.PAYWITHFOUR.COM,-7.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,1037 NOSTRAND DELI LLC,-5.72,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-10,2025-11,November,11
11/10/2025,CASH APP*CASH APP CARD,-5.44,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,1037 NOSTRAND DELI LLC,-5.72,Included (True Spend),,Grocery/Daily,Business/Main,General Authorization,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-5.44,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,HP *ALL- IN PLAN,-1.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal,-1.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-10,2025-11,November,11
11/10/2025,PayPal Inc.,0.0,Included (True Spend),,Financial Services,Personal,Other,Completed,2025-11-10,2025-11,November,11
11/10/2025,PayPal,5.44,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-11-10,2025-11,November,11
11/09/2025,US MOBILE,-10.57,Included (True Spend),,Transportation,Business/Main,General Authorization,Completed,2025-11-09,2025-11,November,11
11/09/2025,Aizihaer Tuerxuntuoheti,-23.0,Excluded,Transfer / Noise,Excluded,Business/Main,Mobile Payment,Completed,2025-11-09,2025-11,November,11
11/09/2025,US MOBILE,-10.57,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-09,2025-11,November,11
11/09/2025,PayPal,-20.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-11-09,2025-11,November,11
11/09/2025,CASH APP*JAMES GARDELL,-20.0,Included (True Spend),,Other/Uncategorized,Personal,General PayPal Debit Card Transaction,Completed,2025-11-09,2025-11,November,11
11/09/2025,CASH APP*JAMES GARDELL,-20.0,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-11-09,2025-11,November,11
11/09/2025,Uber Eats,-21.82,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-11-09,2025-11,November,11
11/09/2025,PayPal,-21.82,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-09,2025-11,November,11
11/09/2025,PayPal,-100.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-09,2025-11,November,11
11/09/2025,Uber Eats,-25.54,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-11-09,2025-11,November,11
11/09/2025,PayPal,-25.54,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-11-09,2025-11,November,11
11/09/2025,VESTA  *AT&T PREPAID,-36.3,Included (True Spend),,Phone/Utilities,Business/Main,General Authorization,Completed,2025-11-09,2025-11,November,11
11/09/2025,VESTA  *AT&T PREPAID,-36.3,Included (True Spend),,Phone/Utilities,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-09,2025-11,November,11
11/09/2025,REB NYC,-50.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-11-09,2025-11,November,11
11/09/2025,CASH APP*AIZIHAER TUER,-100.0,Excluded,Transfer / Noise,Excluded,Business/Main,General PayPal Debit Card Transaction,Completed,2025-11-09,2025-11,November,11
11/09/2025,CASH APP*AIZIHAER TUER,-100.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-11-09,2025-11,November,11
11/09/2025,REB NYC,-150.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-11-09,2025-11,November,11
11/09/2025,PAYPRO *NEKTONY,-8.66,Included (True Spend),,Tech & Subs,Personal,General Authorization,Completed,2025-11-09,2025-11,November,11
11/09/2025,PAYPRO *NEKTONY,-8.66,Included (True Spend),,Tech & Subs,Personal,General PayPal Debit Card Transaction,Completed,2025-11-09,2025-11,November,11
11/09/2025,,2.78,Excluded,Money In / Refund,Excluded,Business/Main,Debit Card Cash Back Bonus,Completed,2025-11-09,2025-11,November,11
