"Date","Transaction ID","Transaction Type","Currency","Amount","Fee","Net Amount","Asset Type","Asset Price","Asset Amount","Status","Notes","Name of sender/receiver","Account"
"2024-09-16 22:00:19 EDT","","Withdrawal","USD","-$50.32","$0.00","-$50.32","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-09-16 21:55:16 EDT","","Withdrawal","USD","-$50.32","$0.00","-$50.32","","","","FAILED","Cash Out","","Visa Debit 5430"
"2024-09-16 21:25:04 EDT","","Withdrawal","USD","-$50.32","$0.00","-$50.32","","","","FAILED","Cash Out","","Visa Debit 5430"
"2024-09-16 20:25:55 EDT","8vj51ef","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","$50 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-09-02 06:51:50 EDT","","Cash Card","USD","-$44.00","$0.00","-$44.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-02 06:51:22 EDT","","Cash Card","USD","$44.21","$0.00","$44.21","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-08-30 19:33:32 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","Visa Debit 9784"
"2024-08-30 02:03:37 EDT","","Cash Card","USD","-$28.00","$0.00","-$28.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-08-29 20:42:15 EDT","","Cash Card","USD","-$5.00","$0.00","-$5.00","","","","COMPLETE","AD PARKING","","Cash Balance"
"2024-08-29 19:36:59 EDT","","Cash Card","USD","-$115.71","$0.00","-$115.71","","","","COMPLETE","NST BEST BUY STORE 000125","","Cash Balance"
"2024-08-29 18:54:14 EDT","pbn3145","P2P","USD","$130.00","$0.00","$130.00","","","","COMPLETE","Best Buy","Robert Beacham","Cash Balance"
"2024-08-29 18:53:38 EDT","","Cash Card","USD","-$1.07","$0.00","-$1.07","","","","COMPLETE","MCDONALD'S F36171","","Cash Balance"
"2024-08-29 18:52:55 EDT","","Cash Card","USD","-$6.48","$0.00","-$6.48","","","","COMPLETE","MCDONALD'S F36171","","Cash Balance"
"2024-08-29 18:21:39 EDT","","Cash Card","USD","-$5.00","$0.00","-$5.00","","","","COMPLETE","AD PARKING","","Cash Balance"
"2024-08-29 16:08:07 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","SPEEDWAY 03439","","Cash Balance"
"2024-08-29 15:59:25 EDT","","Cash Card","USD","-$19.18","$0.00","-$19.18","","","","COMPLETE","SPEEDWAY 03439","","Cash Balance"
"2024-08-29 15:58:51 EDT","zywf2dm","P2P","USD","$80.00","$0.00","$80.00","","","","COMPLETE","Dick","Robert Beacham","Cash Balance"
"2024-08-28 13:39:36 EDT","","Deposits","USD","$11.00","$0.00","$11.00","","","","FAILED","Add Cash","","Visa Debit 9784"
"2024-08-27 06:08:07 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 9784"
"2024-08-26 16:43:08 EDT","","Deposits","USD","$30.00","$0.00","$30.00","","","","FAILED","Add Cash","","Visa Debit 9784"
"2024-08-26 12:48:45 EDT","","Cash Card","USD","-$28.12","$0.00","-$28.12","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-08-26 12:48:44 EDT","","Cash Card","USD","-$28.12","$0.00","-$28.12","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-08-26 12:00:44 EDT","","Cash Card","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","THE SMOKING STOP","","Cash Balance"
"2024-08-26 10:39:30 EDT","","Cash Card","USD","-$67.93","$0.00","-$67.93","","","","FAILED","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-08-26 10:38:39 EDT","#D-2XZ927X","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Earl Goehring","Earl Goehring","Cash Balance"
"2024-08-26 10:36:27 EDT","","Cash Card","USD","-$67.93","$0.00","-$67.93","","","","FAILED","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-08-25 20:14:32 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-08-23 01:27:13 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 9287"
"2024-08-23 00:30:12 EDT","","Cash Card","USD","-$12.00","$0.00","-$12.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-08-23 00:28:28 EDT","k0kj8hb","P2P","USD","$8.00","$0.00","$8.00","","","","COMPLETE","$8 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-08-22 06:02:03 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 9287"
"2024-08-22 05:59:33 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 0717"
"2024-08-22 05:57:32 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 0717"
"2024-08-20 16:41:09 EDT","","Cash Card","USD","-$5.32","$0.00","-$5.32","","","","COMPLETE","SUGAR BEAR","","Cash Balance"
"2024-08-20 16:16:02 EDT","","Cash Card","USD","$9.75","$0.00","$9.75","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-08-20 08:24:16 EDT","","Cash Card","USD","-$75.00","$0.00","-$75.00","","","","COMPLETE","ONE*FINANCE","","Cash Balance"
"2024-08-20 08:08:19 EDT","","Cash Card","USD","-$75.00","$0.00","-$75.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-08-19 14:51:40 EDT","rtq3mfb","P2P","USD","$75.00","$0.00","$75.00","","","","COMPLETE","$75 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-08-19 13:33:11 EDT","","Cash Card","USD","-$26.00","$0.00","-$26.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-08-19 12:39:14 EDT","","Cash Card","USD","-$21.39","$0.00","-$21.39","","","","COMPLETE","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-08-19 06:15:57 EDT","","Cash Card","USD","-$9.25","$0.00","-$9.25","","","","COMPLETE","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-08-18 19:39:13 EDT","","Cash Card","USD","-$10.95","$0.00","-$10.95","","","","COMPLETE","DUNKIN #339106","","Cash Balance"
"2024-08-17 20:39:21 EDT","","Cash Card","USD","-$34.90","$0.00","-$34.90","","","","COMPLETE","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-08-17 20:35:14 EDT","m9fc7hs","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-08-16 22:09:28 EDT","","Cash Card","USD","-$27.75","$0.00","-$27.75","","","","COMPLETE","ZIP* APP PAY LATER","","Cash Balance"
"2024-08-16 16:48:39 EDT","","Cash Card","USD","-$22.66","$0.00","-$22.66","","","","COMPLETE","100 UNP GARAGE LLC","","Cash Balance"
"2024-08-16 16:16:07 EDT","8mcvhj6","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","sex","Robert Beacham","Cash Balance"
"2024-08-14 06:48:39 EDT","","Cash Card","USD","-$3.75","$0.00","-$3.75","","","","FAILED","GEORGE & MEDHAT CORPORAT","","Cash Balance"
"2024-08-13 18:20:09 EDT","","Cash Card","USD","-$10.95","$0.00","-$10.95","","","","COMPLETE","UBER   *TRIP","","Cash Balance"
"2024-08-13 18:19:34 EDT","","Cash Card","USD","$10.56","$0.00","$10.56","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-08-13 18:19:03 EDT","","Withdrawal","USD","-$3.41","$0.00","-$3.41","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-08-13 18:16:38 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 7428"
"2024-08-13 18:15:57 EDT","#D-G5N47OZ","P2P","USD","$3.00","$0.00","$3.00","","","","COMPLETE","$3 Payment From Chet Manly","Chet Manly","Cash Balance"
"2024-08-12 20:35:19 EDT","","Cash Card","USD","-$22.00","$0.00","-$22.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-08-12 20:30:45 EDT","x9r81de","P2P","USD","$20.00","$0.00","$20.00","","","","COMPLETE","$20 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-07-31 17:16:34 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 7428"
"2024-07-30 05:34:25 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-29 08:30:30 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-29 08:30:29 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-29 08:16:33 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-29 08:16:32 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-25 21:49:53 EDT","","Cash Card","USD","-$3.59","$0.00","-$3.59","","","","COMPLETE","QUICK CHEK CORPORATION","","Cash Balance"
"2024-07-25 21:24:06 EDT","","Cash Card","USD","-$1.50","$0.00","-$1.50","","","","FAILED","Cantaloupe Vend","","Cash Balance"
"2024-07-25 21:23:38 EDT","","Cash Card","USD","-$1.50","$0.00","-$1.50","","","","FAILED","Cantaloupe Vend","","Cash Balance"
"2024-07-25 20:00:58 EDT","","Cash Card","USD","-$4.00","$0.00","-$4.00","","","","COMPLETE","RWJBH NB CAFETERIA","","Cash Balance"
"2024-07-25 17:41:11 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 7428"
"2024-07-25 10:34:35 EDT","97jmbd0","P2P","USD","$10.00","$0.00","$10.00","","","","COMPLETE","digging hole","Anthony Difelice","Cash Balance"
"2024-07-24 09:46:58 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-23 16:47:55 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-23 16:47:55 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-23 13:15:42 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-23 13:15:41 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-22 08:18:05 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-22 08:18:05 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-22 04:45:26 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-22 04:45:26 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-21 21:29:36 EDT","","Withdrawal","USD","-$8.10","$0.00","-$8.10","","","","COMPLETE","Cash Out","","MasterCard Debit 7428"
"2024-07-21 21:27:05 EDT","","Withdrawal","USD","-$8.10","$0.00","-$8.10","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-07-21 21:23:34 EDT","","Withdrawal","USD","-$8.10","$0.00","-$8.10","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-07-21 21:20:49 EDT","","Withdrawal","USD","-$8.10","$0.00","-$8.10","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-07-21 16:13:55 EDT","","Cash Card","USD","-$110.00","$0.00","-$110.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-21 16:12:33 EDT","","Cash Card","USD","-$100.00","$0.00","-$100.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-21 16:12:14 EDT","","Cash Card","USD","-$118.00","$0.00","-$118.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-21 15:48:02 EDT","k5qvb3t","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","hotel","Wrenn Coleman","Cash Balance"
"2024-07-21 15:14:41 EDT","","Cash Card","USD","-$7.66","$0.00","-$7.66","","","","COMPLETE","TACO BELL 039035","","Cash Balance"
"2024-07-21 15:10:51 EDT","95n9de3","P2P","USD","$25.00","$0.00","$25.00","","","","COMPLETE","your new husband","Wrenn Coleman","Cash Balance"
"2024-07-21 09:33:36 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-21 09:33:35 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-21 05:13:16 EDT","","Cash Card","USD","-$65.00","$0.00","-$65.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-21 05:03:01 EDT","","Cash Card","USD","-$65.76","$0.00","-$65.76","","","","FAILED","DELTA GAS SAYREVILLE","","Cash Balance"
"2024-07-21 05:00:17 EDT","","Cash Card","USD","-$65.76","$0.00","-$65.76","","","","FAILED","DELTA GAS SAYREVILLE","","Cash Balance"
"2024-07-21 04:56:51 EDT","","Cash Card","USD","-$65.76","$0.00","-$65.76","","","","FAILED","DELTA GAS SAYREVILLE","","Cash Balance"
"2024-07-21 04:56:19 EDT","p54twht","P2P","USD","$65.00","$0.00","$65.00","","","","COMPLETE","gas","Robert Beacham","Cash Balance"
"2024-07-21 02:33:43 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-21 02:33:42 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-20 09:18:15 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-20 09:18:14 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-20 04:15:58 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-20 04:15:57 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-20 03:10:10 EDT","r24zfpc","P2P","USD","-$16.00","$0.00","-$16.00","","","","COMPLETE","$16 Payment To José Leonardo Paredes Alejandro","José Leonardo Paredes Alejandro","Cash Balance"
"2024-07-20 03:09:33 EDT","","Cash Card","USD","$16.74","$0.00","$16.74","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-07-20 03:02:40 EDT","","Cash Card","USD","-$17.00","$0.00","-$17.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-20 02:50:37 EDT","","Cash Card","USD","-$2.02","$0.00","-$2.02","","","","COMPLETE","MCDONALD'S F23375","","Cash Balance"
"2024-07-20 02:47:19 EDT","z5qzcz4","P2P","USD","$15.00","$0.00","$15.00","","","","COMPLETE","$15 Payment From Gino","Gino","Cash Balance"
"2024-07-19 19:20:26 EDT","","Cash Card","USD","-$10.30","$0.00","-$10.30","","","","COMPLETE","ZIP* APP PAY LATER","","Cash Balance"
"2024-07-19 19:18:03 EDT","","Cash Card","USD","-$22.38","$0.00","-$22.38","","","","COMPLETE","ZIP* APP PAY LATER","","Cash Balance"
"2024-07-19 19:15:09 EDT","gbqvk45","P2P","USD","$25.00","$0.00","$25.00","","","","COMPLETE","$25 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-07-19 19:12:36 EDT","","Cash Card","USD","-$18.18","$0.00","-$18.18","","","","COMPLETE","ZIP* APP PAY LATER","","Cash Balance"
"2024-07-19 19:08:20 EDT","gnnvw8v","P2P","USD","$30.00","$0.00","$30.00","","","","COMPLETE","$30 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-07-19 09:03:19 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-19 09:03:18 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-18 19:09:06 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-18 19:09:05 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-18 08:48:17 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-18 08:48:16 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-18 03:45:35 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-18 03:45:34 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-17 08:33:46 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-17 08:33:46 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-17 05:31:52 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-17 05:31:51 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-16 17:01:04 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-16 17:01:03 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-16 16:48:09 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-16 16:48:09 EDT","","Cash Card","USD","-$20.92","$0.00","-$20.92","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-16 08:18:02 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-16 08:18:01 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-15 21:01:15 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-15 21:01:14 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-15 08:31:13 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-15 08:31:13 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-15 08:16:19 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-15 08:16:19 EDT","","Cash Card","USD","-$95.28","$0.00","-$95.28","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-07-13 22:01:28 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 2810"
"2024-07-13 18:07:06 EDT","","Cash Card","USD","-$199.18","$0.00","-$199.18","","","","FAILED","TMOBILE*WEB UPGRADE","","Cash Balance"
"2024-07-13 17:13:39 EDT","","Cash Card","USD","-$5.32","$0.00","-$5.32","","","","COMPLETE","CHICK-FIL-A #03993","","Cash Balance"
"2024-07-13 15:54:46 EDT","","Cash Card","USD","-$20.69","$0.00","-$20.69","","","","COMPLETE","DOMINO'S 4578","","Cash Balance"
"2024-07-13 05:25:37 EDT","671s7qa","P2P","USD","$25.00","$0.00","$25.00","","","","COMPLETE","$25 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-07-13 03:47:18 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","19 PETROLEUM MIDDLESEX","","Cash Balance"
"2024-07-12 22:56:43 EDT","q7yfv2p","P2P","USD","$10.00","$0.00","$10.00","","","","COMPLETE","$10 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-07-12 20:12:24 EDT","","Cash Card","USD","-$50.00","$0.00","-$50.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-12 19:45:10 EDT","j90jze1","P2P","USD","$50.00","$0.00","$50.00","","","","COMPLETE","Rent Boy","Robert Beacham","Cash Balance"
"2024-07-11 03:34:20 EDT","rq4sxxtt9","Cash App Pay Payment","USD","-$18.64","","-$18.64","","","","FAILED","$18.64 Payment At Gopuff","","Visa Debit"
"2024-07-08 04:25:54 EDT","07g7w0e","P2P","USD","-$83.00","$0.00","-$83.00","","","","COMPLETE","cake","Chet Manly","Cash Balance"
"2024-07-08 01:33:42 EDT","","Cash Card","USD","-$63.90","$0.00","-$63.90","","","","COMPLETE","RAINBOW STATION","","Cash Balance"
"2024-07-07 20:59:18 EDT","","Cash Card","USD","-$14.64","$0.00","-$14.64","","","","COMPLETE","7-ELEVEN","","Cash Balance"
"2024-07-07 20:34:20 EDT","","Cash Card","USD","-$39.10","$0.00","-$39.10","","","","COMPLETE","TST* DIG INN - 856 EIGHTH","","Cash Balance"
"2024-07-07 20:30:42 EDT","3vh5r5x","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Blessings","Egzon Novaj","Cash Balance"
"2024-07-07 19:34:16 EDT","501frdb","P2P","USD","$75.00","$0.00","$75.00","","","","COMPLETE","Miguel","Nadia Montalvo","Cash Balance"
"2024-07-07 08:05:56 EDT","","Withdrawal","USD","-$26.55","$0.00","-$26.55","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-07-06 18:34:34 EDT","j92fcy4","P2P","USD","$25.00","$0.00","$25.00","","","","COMPLETE","stuff","Robert Beacham","Cash Balance"
"2024-07-05 16:08:03 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-05 16:06:58 EDT","","Cash Card","USD","-$15.00","$0.00","-$15.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-05 16:06:06 EDT","","Cash Card","USD","-$28.00","$0.00","-$28.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-05 14:48:38 EDT","","Cash Card","USD","$29.55","$0.00","$29.55","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-07-02 20:44:23 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-02 20:43:31 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-07-02 20:40:13 EDT","","Withdrawal","USD","-$20.00","$0.00","-$20.00","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-07-02 12:13:42 EDT","1vsdxr3","P2P","USD","$20.00","$0.00","$20.00","","","","COMPLETE","$20 Payment From Earl Goehring","Earl Goehring","Cash Balance"
"2024-07-02 09:53:57 EDT","sn57pkh","P2P","USD","-$28.00","$0.00","-$28.00","","","","COMPLETE","$28 Payment To Earl Goehring","Earl Goehring","Cash Balance"
"2024-07-02 00:58:48 EDT","ads3hqc","P2P","USD","$28.00","$0.00","$28.00","","","","COMPLETE","$28 Payment From Earl Goehring","Earl Goehring","Cash Balance"
"2024-06-21 10:05:44 EDT","","Withdrawal","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5190"
"2024-06-21 10:05:24 EDT","57t9pq7","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-06-17 04:32:03 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","MasterCard Debit 5190"
"2024-06-17 04:28:15 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","FAILED","Add Cash","","Visa Debit 2810"
"2024-06-03 12:03:14 EDT","","Cash Card","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-06-03 08:36:08 EDT","","Withdrawal","USD","-$200.00","$0.00","-$200.00","","","","FAILED","Cash Out","","Visa Debit 2810"
"2024-06-03 04:52:23 EDT","13hz2fn","P2P","USD","$200.00","$0.00","$200.00","","","","COMPLETE","$200 Payment From Chet Manly","Chet Manly","Cash Balance"
"2024-05-28 12:14:12 EDT","57asny0","P2P","USD","-$100.00","$0.00","-$100.00","","","","FAILED","$100 Payment To Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-28 12:13:58 EDT","sva3t8x","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Lucke Villa","Lucke Villa","Cash Balance"
"2024-05-28 12:13:46 EDT","","Withdrawal","USD","-$372.00","$0.00","-$372.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-28 12:08:48 EDT","40yxams","P2P","USD","$372.00","$0.00","$372.00","","","","COMPLETE","Paypal","Robert Beacham","Cash Balance"
"2024-05-27 14:46:29 EDT","","Withdrawal","USD","-$40.00","$0.00","-$40.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-27 14:43:28 EDT","10pcj7h","P2P","USD","$40.00","$0.00","$40.00","","","","COMPLETE","$40 Payment From Malik Krystal","Malik Krystal","Cash Balance"
"2024-05-27 12:35:11 EDT","","Withdrawal","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
"2024-05-27 12:34:59 EDT","s5gxdk6","P2P","USD","$20.00","$0.00","$20.00","","","","COMPLETE","$20 Payment From Malik Krystal","Malik Krystal","Cash Balance"
"2024-05-26 21:43:23 EDT","","Withdrawal","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","Cash Out","","MasterCard Debit 5545"
